,name,price,first_name,last_name,above_100
5640,Nathan Love,84.66811648670443,Nathan,Love,False
5641,William Chavez,17.550605637605898,William,Chavez,False
5642,Patrick Kennedy,203.38913679702526,Patrick,Kennedy,True
5643,Andrea Jones,246.20895437063083,Andrea,Jones,True
5644,Michele Mathews,59.39395121880413,Michele,Mathews,False
5645,Yolanda Romero,155.2585807526381,Yolanda,Romero,True
5646,Abigail Beck,26.82615917896829,Abigail,Beck,False
5647,Christopher Hughes,261.9344579942354,Christopher,Hughes,True
5648,Kristina Gutierrez,293.99555238356095,Kristina,Gutierrez,True
5649,Cristina Cervantes,145.77196131210826,Cristina,Cervantes,True
5650,Victor Johnson,32.81941552374082,Victor,Johnson,False
5651,Lauren Page,111.92347310260023,Lauren,Page,True
5652,Charles Orozco,65.25318711020502,Charles,Orozco,False
5653,Andrea Bowen,30.275214278305963,Andrea,Bowen,False
5654,Caleb Smith,213.54346582453843,Caleb,Smith,True
5655,Christine Bradford,291.84485561000616,Christine,Bradford,True
5656,Pamela Lee,128.3788860707315,Pamela,Lee,True
5657,Ronald Steele,287.8604108542192,Ronald,Steele,True
5658,Tami Lynch,123.38505433307336,Tami,Lynch,True
5659,Thomas Glenn,124.17995346069199,Thomas,Glenn,True
5660,Melinda Aguilar,267.49898093952777,Melinda,Aguilar,True
5661,Martin Harris,1.7523571946796213,Martin,Harris,False
5662,Karen Hunter,139.0751757474085,Karen,Hunter,True
5663,Donald Leon,66.84670418274759,Donald,Leon,False
5664,Frances Lewis,5.5229381020568065,Frances,Lewis,False
5665,Cesar Jackson,182.3282967355393,Cesar,Jackson,True
5666,Carla Green,69.40929229946558,Carla,Green,False
5667,Angela Le,167.3410827848216,Angela,Le,True
5668,Maria Bryant,66.38307670585361,Maria,Bryant,False
5669,David Cisneros,67.6363251023016,David,Cisneros,False
5670,Amanda Henderson DVM,6.139394347990046,Amanda,Henderson DVM,False
5671,Anthony Choi,299.62613888737275,Anthony,Choi,True
5672,Ricardo Barnes,68.20083729245376,Ricardo,Barnes,False
5673,Ashley Davis,125.00578379734208,Ashley,Davis,True
5674,Patricia Maxwell,254.0100375920999,Patricia,Maxwell,True
5675,Michael Miller,52.69843398946534,Michael,Miller,False
5676,Carla Carter,191.69780828517943,Carla,Carter,True
5677,Rachael Oliver,268.24585595840193,Rachael,Oliver,True
5678,Donald Gardner,70.51295454078283,Donald,Gardner,False
5679,Brad Garcia,227.64560930586293,Brad,Garcia,True
5680,Megan Smith,5.820828255799004,Megan,Smith,False
5681,Anthony Torres,214.61441942502086,Anthony,Torres,True
5682,Karen Smith,201.45172214826007,Karen,Smith,True
5683,Teresa Robinson,68.36915650883478,Teresa,Robinson,False
5684,Gregory Morris,58.53092311882124,Gregory,Morris,False
5685,Lisa Holmes,17.99530629195052,Lisa,Holmes,False
5686,Lisa Navarro,97.51500773387406,Lisa,Navarro,False
5687,Sabrina Michael,243.42777322012046,Sabrina,Michael,True
5688,Susan Matthews,200.41230614542542,Susan,Matthews,True
5689,John Kim,51.53702610432187,John,Kim,False
5690,Sara Sutton,189.52216674909025,Sara,Sutton,True
5691,Jeremy Glover,278.9105667689028,Jeremy,Glover,True
5692,William Carter,23.21680649643675,William,Carter,False
5693,Krystal Cortez,56.11154916105112,Krystal,Cortez,False
5694,Spencer Mccarthy,279.5995400483737,Spencer,Mccarthy,True
5695,Troy Gardner,104.55329179837051,Troy,Gardner,True
5696,Peter Flores,74.41065758284664,Peter,Flores,False
5697,Angela Shelton,146.4098961215042,Angela,Shelton,True
5698,John Burgess,108.63730434825344,John,Burgess,True
5699,Aaron Cook,184.46428757096686,Aaron,Cook,True
5700,Lisa Dennis,211.37842627621376,Lisa,Dennis,True
5701,Brenda Navarro,298.8288141367433,Brenda,Navarro,True
5702,Kayla Hall,9.281220883482156,Kayla,Hall,False
5703,Katelyn Conner,40.76078965071789,Katelyn,Conner,False
5704,Alexandra Bell,143.3930959471059,Alexandra,Bell,True
5705,Ann Wilson,225.51580073692318,Ann,Wilson,True
5706,Colleen Snow,263.67347189946355,Colleen,Snow,True
5707,Mrs. Lisa Pham,189.8902207640859,Lisa,Pham,True
5708,Scott Taylor,247.38296861820407,Scott,Taylor,True
5709,Donald Wood,210.88073363860957,Donald,Wood,True
5710,Dawn Salas,143.5431985389506,Dawn,Salas,True
5711,Aimee Wilson,130.91090373650698,Aimee,Wilson,True
5712,Dana Reyes,163.0410422420479,Dana,Reyes,True
5713,Zoe Robinson,154.70204707132757,Zoe,Robinson,True
5714,Bradley Ryan,5.450063924205361,Bradley,Ryan,False
5715,Katherine Hopkins,82.65015723908465,Katherine,Hopkins,False
5716,Brandon Cervantes,288.22698633197905,Brandon,Cervantes,True
5717,Lisa French,178.26855471147968,Lisa,French,True
5718,Justin Johnson,29.622281788344342,Justin,Johnson,False
5719,Amanda Johns,126.12941789375755,Amanda,Johns,True
5720,Ryan Shea,97.27702497679444,Ryan,Shea,False
5721,Kyle Hart,189.1208857548024,Kyle,Hart,True
5722,Kari Jones,155.7406301902334,Kari,Jones,True
5723,Matthew White,264.0155108928605,Matthew,White,True
5724,Leah King,26.05865282025827,Leah,King,False
5725,Katherine Bowers,102.69259110486523,Katherine,Bowers,True
5726,Emily Gonzalez,115.53335459133456,Emily,Gonzalez,True
5727,Dylan Williamson,192.1510027277441,Dylan,Williamson,True
5728,Matthew Jordan,231.34698530365372,Matthew,Jordan,True
5729,Corey Williams,282.73092434382335,Corey,Williams,True
5730,Deanna Braun,99.44804526958364,Deanna,Braun,False
5731,Thomas Harrell,184.40719064363404,Thomas,Harrell,True
5732,Ronald Schmidt,88.63393733741795,Ronald,Schmidt,False
5733,Thomas Johnson,113.62816021601377,Thomas,Johnson,True
5734,Angela Lopez,6.367848540510335,Angela,Lopez,False
5735,Tina Moore DDS,25.289086488710037,Tina,Moore,False
5736,Ashley Scott,30.488748489961672,Ashley,Scott,False
5737,Michelle Higgins,142.4860124351768,Michelle,Higgins,True
5738,Cynthia Buck,280.16262538702307,Cynthia,Buck,True
5739,Sandra Baker,169.95763919538322,Sandra,Baker,True
5740,Mr. Jake Ortiz,79.96908522000976,Jake,Ortiz,False
5741,Amanda Rivers,45.077539571122024,Amanda,Rivers,False
5742,Amy Cameron,240.8597058692565,Amy,Cameron,True
5743,John Wood,172.40282988407174,John,Wood,True
5744,Robert Gonzalez,116.33876880433235,Robert,Gonzalez,True
5745,Kevin White,122.7698803557444,Kevin,White,True
5746,Douglas Martinez,68.86292703284667,Douglas,Martinez,False
5747,Cynthia Wright,212.2051744063066,Cynthia,Wright,True
5748,Mike Burton,156.62849710660169,Mike,Burton,True
5749,Kelly Suarez,103.35213189511197,Kelly,Suarez,True
5750,Carla Anderson,176.78128969797532,Carla,Anderson,True
5751,Crystal Ewing,76.54600803160227,Crystal,Ewing,False
5752,Rebekah Brown,248.68817082117386,Rebekah,Brown,True
5753,David Love,214.98262307658752,David,Love,True
5754,Katie Beltran,58.333271251578296,Katie,Beltran,False
5755,Charles Collins,82.98169237320171,Charles,Collins,False
5756,Timothy Long,57.810809322428845,Timothy,Long,False
5757,Kyle Castro,257.8598271342861,Kyle,Castro,True
5758,Charles Atkinson,201.25194981732525,Charles,Atkinson,True
5759,Gregg Robles,243.94154331590187,Gregg,Robles,True
5760,Joseph Dodson,231.7140952951754,Joseph,Dodson,True
5761,Richard Morris,205.68535508975216,Richard,Morris,True
5762,Joshua Jones,51.995162272319654,Joshua,Jones,False
5763,Kathryn Ray,297.6800769821527,Kathryn,Ray,True
5764,David Barber,265.7787889220708,David,Barber,True
5765,Ashley Montgomery,91.98527467768277,Ashley,Montgomery,False
5766,Erin Torres,162.26005673694613,Erin,Torres,True
5767,Theodore Perry,54.28283978066847,Theodore,Perry,False
5768,Christopher Dixon,151.5542565145291,Christopher,Dixon,True
5769,Michael Lee,222.59832547275062,Michael,Lee,True
5770,Mr. James Gay,90.80036830896792,James,Gay,False
5771,Brittany Brandt,48.31482285172616,Brittany,Brandt,False
5772,Rebecca Pena,40.50428650311007,Rebecca,Pena,False
5773,Harold Harris,30.280511316608287,Harold,Harris,False
5774,Alan Smith,136.7173873328819,Alan,Smith,True
5775,Lynn Petersen,119.2887039938764,Lynn,Petersen,True
5776,Alex Williams,125.23514617592821,Alex,Williams,True
5777,Mrs. Maria Johnson,140.61800021700742,Maria,Johnson,True
5778,Teresa Ramirez,68.89411816518813,Teresa,Ramirez,False
5779,Jessica Williams,211.29273374247262,Jessica,Williams,True
5780,Eric Stokes,141.43524960844758,Eric,Stokes,True
5781,Sarah Young,165.88980617753444,Sarah,Young,True
5782,Nicholas Hinton,175.53242324682228,Nicholas,Hinton,True
5783,David Merritt,22.805912470185795,David,Merritt,False
5784,Brandy Murray,118.5845901064095,Brandy,Murray,True
5785,Melissa Lewis,263.60125691100905,Melissa,Lewis,True
5786,Adam Johnson,229.07017256915265,Adam,Johnson,True
5787,Austin Roberts,40.121200700241815,Austin,Roberts,False
5788,Ashley Smith,115.87285404144505,Ashley,Smith,True
5789,Kimberly Wheeler,286.1048132042132,Kimberly,Wheeler,True
5790,Sherry Coffey,136.37069133505992,Sherry,Coffey,True
5791,Gabriel Luna,218.21384735029255,Gabriel,Luna,True
5792,Pedro Warren,264.3412225519515,Pedro,Warren,True
5793,Shannon Hill,105.99897835833751,Shannon,Hill,True
5794,Sydney Michael,207.93677050860933,Sydney,Michael,True
5795,Michael Jordan,29.863979860356483,Michael,Jordan,False
5796,Douglas Taylor,131.15910508298143,Douglas,Taylor,True
5797,John French,76.02496713607856,John,French,False
5798,Thomas Mueller,172.50748530505618,Thomas,Mueller,True
5799,Gina George,297.4892428608625,Gina,George,True
5800,Terri Solis,198.956511573393,Terri,Solis,True
5801,Pamela Brown,157.6790092692276,Pamela,Brown,True
5802,Stacy Hunter,1.2456163732943668,Stacy,Hunter,False
5803,Tracy Potter,200.43981246414302,Tracy,Potter,True
5804,Melissa Clark,169.36935558232582,Melissa,Clark,True
5805,Melanie Wood,220.590360199884,Melanie,Wood,True
5806,Alexander Cook,50.634889721832764,Alexander,Cook,False
5807,Susan Mitchell,23.276996194673764,Susan,Mitchell,False
5808,Lisa Johnson,185.21146035929482,Lisa,Johnson,True
5809,Paul Bender,194.7100904728804,Paul,Bender,True
5810,Jennifer Chase,131.05362788394285,Jennifer,Chase,True
5811,Jennifer Bridges,115.23495238508465,Jennifer,Bridges,True
5812,George Mejia,272.4807621878601,George,Mejia,True
5813,Amanda Baker,19.975754032730453,Amanda,Baker,False
5814,Chad Lowery,298.95128027134825,Chad,Lowery,True
5815,Jordan Barnes,274.37498655828824,Jordan,Barnes,True
5816,Dawn Williams,170.5174558063182,Dawn,Williams,True
5817,Patrick Bryant,41.91691624147597,Patrick,Bryant,False
5818,Erin Montes,58.17898989222589,Erin,Montes,False
5819,Jerry Torres,73.79346393955606,Jerry,Torres,False
5820,Terry Bell,139.34707603054719,Terry,Bell,True
5821,Walter Heath,131.36405700112573,Walter,Heath,True
5822,Paul Valenzuela,155.32132361751292,Paul,Valenzuela,True
5823,Leslie Potter,224.4556811439788,Leslie,Potter,True
5824,Robin French,213.59227215826158,Robin,French,True
5825,Catherine Garcia,229.74841087658302,Catherine,Garcia,True
5826,Todd Nicholson,109.75468721001782,Todd,Nicholson,True
5827,Courtney Allen,223.17259095780682,Courtney,Allen,True
5828,Dominique Brandt,269.0156148487077,Dominique,Brandt,True
5829,Leslie Bates,88.37541931983299,Leslie,Bates,False
5830,Kathleen Hood,123.27165620299964,Kathleen,Hood,True
5831,Jacob Williams,13.873868664133948,Jacob,Williams,False
5832,Mary Mcintosh,164.99857983875097,Mary,Mcintosh,True
5833,Christine Franco,145.37134411997218,Christine,Franco,True
5834,Zachary Hartman,293.8194972945833,Zachary,Hartman,True
5835,Angela Brown,180.6236925746433,Angela,Brown,True
5836,David Drake,190.830102864487,David,Drake,True
5837,Sarah Roberts,155.47866391187432,Sarah,Roberts,True
5838,Victoria Harmon,177.29153269202354,Victoria,Harmon,True
5839,Lisa Whitehead,73.77932541403705,Lisa,Whitehead,False
5840,Chad Barton,261.4782043808985,Chad,Barton,True
5841,Michael Mitchell,0.7763932919999217,Michael,Mitchell,False
5842,Robert Randall,29.10321786467095,Robert,Randall,False
5843,Bradley Martin,267.51141083314224,Bradley,Martin,True
5844,Joshua Burton,198.02533852242559,Joshua,Burton,True
5845,Monica Simpson,85.30746481760204,Monica,Simpson,False
5846,Rebecca Cummings,172.9983509123991,Rebecca,Cummings,True
5847,Jennifer Roman,179.403675440068,Jennifer,Roman,True
5848,Rebecca Allen,283.05537760451693,Rebecca,Allen,True
5849,Samantha Scott,82.19310324897866,Samantha,Scott,False
5850,Donna Villegas,206.47020192675092,Donna,Villegas,True
5851,Christopher Garcia,11.89135835519578,Christopher,Garcia,False
5852,Nathan Rice,286.49347604607226,Nathan,Rice,True
5853,Robert Calhoun,249.48684527909862,Robert,Calhoun,True
5854,Rachel Rodgers,216.04083531854081,Rachel,Rodgers,True
5855,Richard Nelson,240.75943411508428,Richard,Nelson,True
5856,Christopher Roberts,245.35145207462597,Christopher,Roberts,True
5857,Morgan Rodriguez,32.276706381224926,Morgan,Rodriguez,False
5858,Zachary Randolph,225.78875545274792,Zachary,Randolph,True
5859,Eric Contreras,288.3745891161427,Eric,Contreras,True
5860,Kristi Rhodes,119.38592886717699,Kristi,Rhodes,True
5861,Kristina Frey,80.2565101493865,Kristina,Frey,False
5862,Sherry Nixon,287.36551668203293,Sherry,Nixon,True
5863,Natasha Davidson,246.8218988132469,Natasha,Davidson,True
5864,William Miller,269.6799279800187,William,Miller,True
5865,Christopher Sellers,94.86648822219172,Christopher,Sellers,False
5866,Michael Graham,48.76109819711071,Michael,Graham,False
5867,Margaret Johns MD,161.60383935413242,Margaret,Johns,True
5868,Jody Salinas,180.19897606260182,Jody,Salinas,True
5869,Zachary Elliott,159.68621939999838,Zachary,Elliott,True
5870,Jeremy Peters,110.95823283738287,Jeremy,Peters,True
5871,Brian Diaz,30.15574115476564,Brian,Diaz,False
5872,Elizabeth Gallegos,31.90806639734879,Elizabeth,Gallegos,False
5873,Brian Gibson,75.94251268429677,Brian,Gibson,False
5874,Cathy Baker,147.1006139164645,Cathy,Baker,True
5875,Lisa Smith DVM,236.590845095676,Lisa,Smith DVM,True
5876,Mitchell Campbell,180.95568638666526,Mitchell,Campbell,True
5877,Ryan Powers,216.65281845268845,Ryan,Powers,True
5878,Andrea Moore,38.16221484023485,Andrea,Moore,False
5879,Zachary Wilson,276.3569897219194,Zachary,Wilson,True
5880,Ryan French,62.586519203775424,Ryan,French,False
5881,Wesley Russell,278.6145834101056,Wesley,Russell,True
5882,Gary Lopez,46.321225829956674,Gary,Lopez,False
5883,Matthew Baker,137.38837604716386,Matthew,Baker,True
5884,Ronnie Chavez,184.40543989518886,Ronnie,Chavez,True
5885,Travis Mercer,112.47185969479656,Travis,Mercer,True
5886,Lee Yang,255.98339111643588,Lee,Yang,True
5887,Felicia King,57.69285927962511,Felicia,King,False
5888,Catherine Smith,140.35761604500294,Catherine,Smith,True
5889,Ronald Villegas,224.92933609442497,Ronald,Villegas,True
5890,Sarah Dennis,244.4096272356656,Sarah,Dennis,True
5891,Crystal Blair,242.3192019719075,Crystal,Blair,True
5892,Robert Lynch,115.51172447100771,Robert,Lynch,True
5893,Emily Tucker,51.35281128168848,Emily,Tucker,False
5894,Darrell Holloway,217.83992070037965,Darrell,Holloway,True
5895,Ashley Kent,82.97497851089274,Ashley,Kent,False
5896,Stephanie Peterson,185.21360906070564,Stephanie,Peterson,True
5897,Keith Lopez,185.5248999656701,Keith,Lopez,True
5898,Sydney Harris,40.63858372882419,Sydney,Harris,False
5899,Mr. Kenneth Robinson,119.53966106766308,Kenneth,Robinson,True
5900,Sarah Alexander,69.9170081999045,Sarah,Alexander,False
5901,Stephanie Scott,21.338340216233156,Stephanie,Scott,False
5902,John Armstrong,31.116736025816067,John,Armstrong,False
5903,Miguel Gibbs,65.99821493407235,Miguel,Gibbs,False
5904,Amber Hudson,236.8072840293988,Amber,Hudson,True
5905,Kimberly Burgess,65.40108641621103,Kimberly,Burgess,False
5906,Steve Holloway,231.40198054006882,Steve,Holloway,True
5907,Clayton Santana,260.98553374363985,Clayton,Santana,True
5908,Christopher Henson,210.34695326931518,Christopher,Henson,True
5909,Dr. Steven Barnes,28.355770856370142,Steven,Barnes,False
5910,Nicole Ray,282.6651827120578,Nicole,Ray,True
5911,Regina Lee,152.27531847315862,Regina,Lee,True
5912,Taylor Foster,77.92214880723975,Taylor,Foster,False
5913,Natasha Ali,244.88837292483637,Natasha,Ali,True
5914,Nicole Lawson,93.91949481439823,Nicole,Lawson,False
5915,Diana Hood,239.94398078599158,Diana,Hood,True
5916,Pamela Allison,247.7775260689714,Pamela,Allison,True
5917,Bradley Evans,174.76470439913967,Bradley,Evans,True
5918,Darius Lindsey,11.404432001848994,Darius,Lindsey,False
5919,Carolyn Miller,10.191072127513843,Carolyn,Miller,False
5920,Amanda Ramos,29.463841465083352,Amanda,Ramos,False
5921,Michael Ramirez,102.71291625753824,Michael,Ramirez,True
5922,Robert Moore,147.98863612589795,Robert,Moore,True
5923,Toni Baker,263.90450775735144,Toni,Baker,True
5924,Mrs. Miranda Terry,123.19228229415918,Miranda,Terry,True
5925,Jenna Richardson,218.69237999631187,Jenna,Richardson,True
5926,Danielle Buchanan,12.443466212871424,Danielle,Buchanan,False
5927,Rebecca Allen,76.27399989402163,Rebecca,Allen,False
5928,Haley Sanchez,230.67319784720831,Haley,Sanchez,True
5929,Jennifer Burns,86.3186568485379,Jennifer,Burns,False
5930,Melissa Smith,107.09386766559273,Melissa,Smith,True
5931,Kevin Brady,288.61775331648164,Kevin,Brady,True
5932,David Stanley DDS,57.613683875694406,David,Stanley,False
5933,Sarah Perez,262.09767107639044,Sarah,Perez,True
5934,Ellen Roberts,165.61371915551348,Ellen,Roberts,True
5935,Daniel Jackson,30.261220584749303,Daniel,Jackson,False
5936,Mary Fisher,298.7662435478457,Mary,Fisher,True
5937,Timothy Cooper,42.23994953269408,Timothy,Cooper,False
5938,Sean Hernandez,8.030737071746985,Sean,Hernandez,False
5939,Veronica Adams,29.832434902391057,Veronica,Adams,False
5940,Perry Moody DDS,37.18493448128045,Perry,Moody,False
5941,Colin Dunlap,65.74855448080098,Colin,Dunlap,False
5942,Jason Cooley,132.78092868743278,Jason,Cooley,True
5943,Jennifer Harmon MD,132.350591194575,Jennifer,Harmon,True
5944,Raymond Hernandez,265.2601917226704,Raymond,Hernandez,True
5945,Teresa Johnson,134.38973913528272,Teresa,Johnson,True
5946,Matthew Davis,185.6319592212484,Matthew,Davis,True
5947,James Herrera,185.69810025110326,James,Herrera,True
5948,Andre Bennett,6.0347383514360855,Andre,Bennett,False
5949,Jeff Graham,130.5617949320057,Jeff,Graham,True
5950,Victor Ramirez,25.786868970163425,Victor,Ramirez,False
5951,James Ryan,180.4020722774587,James,Ryan,True
5952,Jose Aguilar,21.74317987235407,Jose,Aguilar,False
5953,Mr. James Kaiser,90.02731044605059,James,Kaiser,False
5954,Timothy Green II,82.78643340683264,Timothy,Green II,False
5955,Thomas Jones,254.25247391021716,Thomas,Jones,True
5956,James Robinson,26.112027794577074,James,Robinson,False
5957,Krista Russo,288.90048702976935,Krista,Russo,True
5958,Timothy Haas,262.59597543263646,Timothy,Haas,True
5959,Charles Stanley,88.00575553292654,Charles,Stanley,False
5960,Susan Decker,265.6109806169516,Susan,Decker,True
5961,Adam Hanson,230.70897137090884,Adam,Hanson,True
5962,Terry Lynn,164.68803011669775,Terry,Lynn,True
5963,Eileen Bishop,201.62607841570497,Eileen,Bishop,True
5964,Dwayne Spencer,80.71472690721139,Dwayne,Spencer,False
5965,Lori Mullins,77.27596366167245,Lori,Mullins,False
5966,Kaitlyn Lucas,155.78729965296083,Kaitlyn,Lucas,True
5967,Patricia Allen,290.8798184421364,Patricia,Allen,True
5968,Kyle Hamilton,155.26239321249363,Kyle,Hamilton,True
5969,Jill Lane,140.36998054819358,Jill,Lane,True
5970,Lauren Boone,141.29862633191226,Lauren,Boone,True
5971,Jonathan Love,262.79119428902635,Jonathan,Love,True
5972,Lisa Smith,82.40139711370584,Lisa,Smith,False
5973,Dawn Burnett,183.066675370216,Dawn,Burnett,True
5974,Nathan Beck,99.50296150617196,Nathan,Beck,False
5975,Patricia Gonzalez,230.27153430342491,Patricia,Gonzalez,True
5976,Sheila Watkins,262.2190383311058,Sheila,Watkins,True
5977,Leon Sharp,153.37041966009994,Leon,Sharp,True
5978,James Jones,28.331700568252458,James,Jones,False
5979,Richard May,291.9126191088146,Richard,May,True
5980,Martin Terry,63.1371382247988,Martin,Terry,False
5981,Dr. Jordan Singleton,151.00146318234837,Jordan,Singleton,True
5982,Sabrina Bond,57.706431017215735,Sabrina,Bond,False
5983,Erica Weaver,182.94581083196448,Erica,Weaver,True
5984,Bethany Rodriguez,55.922638298193256,Bethany,Rodriguez,False
5985,Michael Bishop,66.98717931387236,Michael,Bishop,False
5986,John Morrison,235.33687491146662,John,Morrison,True
5987,Emily Robbins,271.53420311949014,Emily,Robbins,True
5988,Mr. Anthony Dixon,284.6671123456588,Anthony,Dixon,True
5989,Jennifer Tate,28.158597169908965,Jennifer,Tate,False
5990,Stephanie Miller,224.13682688387615,Stephanie,Miller,True
5991,Kari Jones,135.45494255243653,Kari,Jones,True
5992,Steven White,42.013804722604476,Steven,White,False
5993,Marissa Medina,242.0194491949737,Marissa,Medina,True
5994,Micheal Oconnor MD,145.92112932426198,Micheal,Oconnor,True
5995,Ashley Gray,76.45374879718241,Ashley,Gray,False
5996,Jessica Vargas,5.869157416227566,Jessica,Vargas,False
5997,Katie Larson,179.26804967407062,Katie,Larson,True
5998,Jenny Reyes,139.75921900745692,Jenny,Reyes,True
5999,Thomas Burns,220.91816077331399,Thomas,Burns,True
6000,Emily Schroeder,29.273113175174824,Emily,Schroeder,False
6001,Richard Todd,84.81435103667609,Richard,Todd,False
6002,Isaac Roach,163.95848518380512,Isaac,Roach,True
6003,Paul Smith,108.52749093037512,Paul,Smith,True
6004,Erik Morris,203.63331524933858,Erik,Morris,True
6005,Kelsey Morrow,58.04051331911252,Kelsey,Morrow,False
6006,Annette Jordan,279.7477757083976,Annette,Jordan,True
6007,Helen Obrien,285.1529003974524,Helen,Obrien,True
6008,Vanessa Bush,187.24303623985261,Vanessa,Bush,True
6009,Daniel Moore,112.38678577005408,Daniel,Moore,True
6010,Katherine Richmond,103.0069033762731,Katherine,Richmond,True
6011,Ashlee Williams,267.97443683530656,Ashlee,Williams,True
6012,Patricia Banks,14.98156069578772,Patricia,Banks,False
6013,Kristen Brooks,8.64615393378677,Kristen,Brooks,False
6014,Mr. Eddie Hendrix DDS,166.59448540984638,Eddie,Hendrix,True
6015,Emily Gonzalez,299.8494712649586,Emily,Gonzalez,True
6016,James Lam,174.1483951848662,James,Lam,True
6017,Bryan Reynolds,89.45516949516798,Bryan,Reynolds,False
6018,Jesse Hill,120.51185179221459,Jesse,Hill,True
6019,Brandy Adams,169.00893803275304,Brandy,Adams,True
6020,Glenn Cowan,0.5994980513583825,Glenn,Cowan,False
6021,Gregory Ramos,286.6784338364604,Gregory,Ramos,True
6022,Stefanie Carson,286.68163765064753,Stefanie,Carson,True
6023,Kaitlin Holland,19.877523664607327,Kaitlin,Holland,False
6024,Rebecca Mitchell,191.02034396650777,Rebecca,Mitchell,True
6025,Alexander Walsh,41.71646311506787,Alexander,Walsh,False
6026,Christopher Gomez,134.99647318986786,Christopher,Gomez,True
6027,Amy Ramsey,17.874826003057176,Amy,Ramsey,False
6028,Frank Anthony,235.99149238759028,Frank,Anthony,True
6029,Lori Peters,191.76365380901103,Lori,Peters,True
6030,Sheila Armstrong,149.88304216224992,Sheila,Armstrong,True
6031,Arthur Chan,104.4335123859645,Arthur,Chan,True
6032,Debra Sanchez,297.02126876121486,Debra,Sanchez,True
6033,Brett Murphy,43.27833999428104,Brett,Murphy,False
6034,Christopher Walls,211.6651983199069,Christopher,Walls,True
6035,Sandra Bowman,96.03417164118488,Sandra,Bowman,False
6036,Anna Gonzalez,11.488594818700516,Anna,Gonzalez,False
6037,Amy Collier,69.2179169952384,Amy,Collier,False
6038,Anthony Jones,298.6007538883114,Anthony,Jones,True
6039,Kristin Brown,20.19448209414171,Kristin,Brown,False
6040,Edward Ruiz,187.56478649070996,Edward,Ruiz,True
6041,Margaret Bolton,174.51532485751738,Margaret,Bolton,True
6042,David Olson,147.04013049597063,David,Olson,True
6043,Connor Reynolds,265.27893383646483,Connor,Reynolds,True
6044,Bradley Santana,227.69978005087142,Bradley,Santana,True
6045,Sheila Newton,168.5554334298901,Sheila,Newton,True
6046,Teresa Shah,101.62391932588949,Teresa,Shah,True
6047,Dana Callahan,50.52947047564537,Dana,Callahan,False
6048,Mitchell Smith,241.32323096059105,Mitchell,Smith,True
6049,Stephanie Watts,170.8624816184864,Stephanie,Watts,True
6050,Brent Hayden,233.1669139487384,Brent,Hayden,True
6051,Joseph Hill,35.9158147511759,Joseph,Hill,False
6052,David Roberts,11.858306968253295,David,Roberts,False
6053,Mark Ramirez,13.110575200698259,Mark,Ramirez,False
6054,Maria Gonzalez,260.91535541682845,Maria,Gonzalez,True
6055,Jessica Lewis,77.71592830395397,Jessica,Lewis,False
6056,Ashley Campbell,23.378175278642413,Ashley,Campbell,False
6057,Thomas Terrell,142.96230472268317,Thomas,Terrell,True
6058,Catherine Williams,201.16157904266262,Catherine,Williams,True
6059,Kelly Snyder,145.07209157760843,Kelly,Snyder,True
6060,Ronald Scott,129.85968030457872,Ronald,Scott,True
6061,Randall Hill,52.35347543605674,Randall,Hill,False
6062,Daniel Raymond,181.91876092268117,Daniel,Raymond,True
6063,Nicholas Williams,150.4503841778569,Nicholas,Williams,True
6064,Patrick Roth,209.05295788008985,Patrick,Roth,True
6065,April Madden,76.33322232375286,April,Madden,False
6066,Jessica Harris,24.090356167032574,Jessica,Harris,False
6067,Jared Haney,118.0875678355262,Jared,Haney,True
6068,Jamie Harding,118.5125307445707,Jamie,Harding,True
6069,Randall Hall,259.9977721416878,Randall,Hall,True
6070,Luis Hart,123.27487370217234,Luis,Hart,True
6071,Wendy Grimes,281.9905560841715,Wendy,Grimes,True
6072,Sarah Duran,21.03394650775361,Sarah,Duran,False
6073,Alexandra Harris,9.059357756544252,Alexandra,Harris,False
6074,Carol Rose,127.75633651859198,Carol,Rose,True
6075,Rachel Walker,187.76174884158604,Rachel,Walker,True
6076,Caitlin Franklin,263.5037463284648,Caitlin,Franklin,True
6077,Michael Ramos,92.19530949009388,Michael,Ramos,False
6078,Charles Palmer,2.627781407280838,Charles,Palmer,False
6079,Penny Richards,255.4442720531131,Penny,Richards,True
6080,Adam Clark,89.16596864576967,Adam,Clark,False
6081,James Turner,223.3339258384851,James,Turner,True
6082,Brandon Nguyen,102.3886839415033,Brandon,Nguyen,True
6083,Alexander Bryan,30.911788838143806,Alexander,Bryan,False
6084,Sharon Gross,281.4170424655644,Sharon,Gross,True
6085,Benjamin Bonilla,110.85016425150185,Benjamin,Bonilla,True
6086,Paula Woodward,236.68538158903,Paula,Woodward,True
6087,Karen Carr,296.62284550030097,Karen,Carr,True
6088,Megan Bell,255.98030058380346,Megan,Bell,True
6089,Ashley Vance,32.465101978438845,Ashley,Vance,False
6090,William Fernandez,190.36742302439305,William,Fernandez,True
6091,Amy Davis,129.76658779108712,Amy,Davis,True
6092,Christopher Garcia,151.14433139425026,Christopher,Garcia,True
6093,Brian Houston,113.4423622563872,Brian,Houston,True
6094,George Compton,44.00326281340175,George,Compton,False
6095,Noah Gilmore,151.8729927773679,Noah,Gilmore,True
6096,Jeff Gonzalez,247.07279565421499,Jeff,Gonzalez,True
